TOA5,CR300Series_403,CR300,27029,CR300-RF407.Std.10.03,CPU:CR300_sapflow.CR300,8254,Table1,,,,,,
TIMESTAMP,RECORD,BattV_Min,id,SDI0,SapFlwTot0,VhOuter0,VhInner0,AlphaOut0,AlphaIn0,BetaOut0,BetaIn0,tMaxTout0,tMaxTin0
TS,RN,Volts,,,literPerHour,heatVelocity,heatVelocity,logTRatio,logTRatio,logTRatio,logTRatio,second,second
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
5/26/21 12:30,0,12.89,403,0,1.24,0.52,5.01,0.046,0.443,0.043,0.512,53.71,38.52
5/26/21 13:00,1,12.78,403,0,1.171,0.11,5.13,0.01,0.454,0.014,0.53,52.38,39.38
5/26/21 13:30,2,12.76,403,0,1.2,0.08,5.29,0.007,0.469,0.016,0.555,51.57,38.17
5/26/21 14:00,3,12.77,403,0,1.202,0.09,5.29,0.008,0.468,0.015,0.559,53.27,37.26
5/26/21 14:30,4,12.75,403,0,1.196,0.11,5.24,0.01,0.464,0.017,0.562,53.77,37.76
5/26/21 15:00,5,12.74,403,0,1.232,0.17,5.34,0.015,0.473,0.021,0.569,53.48,38.12
5/26/21 15:30,6,12.73,403,0,1.177,0.04,5.23,0.003,0.463,0.009,0.558,53.4,37.38
5/26/21 16:00,7,12.72,403,0,1.166,0,5.22,0,0.462,0.009,0.55,52.37,37.73
5/26/21 16:30,8,12.71,403,0,1.16,0.07,5.12,0.007,0.454,0.009,0.54,54,39.87
5/26/21 17:00,9,12.69,403,0,1.117,0.02,4.98,0.002,0.441,0.011,0.513,52.74,38.61
5/26/21 17:30,10,12.69,403,0,1.059,0.04,4.7,0.003,0.416,0.011,0.477,51.57,40.03
5/26/21 18:00,11,12.68,403,0,0.952,0.02,4.24,0.002,0.375,0.009,0.423,52.53,39.78
5/26/21 18:30,12,12.67,403,0,0.812,-0.05,3.69,-0.005,0.327,0.003,0.365,53.52,41.02
5/26/21 19:00,13,12.67,403,0,0.649,-0.09,3,-0.008,0.265,-0.002,0.299,51.39,41.5
5/26/21 19:30,14,12.66,403,0,0.427,-0.17,2.09,-0.016,0.185,-0.003,0.204,52.26,42.22
5/26/21 20:00,15,12.65,403,0,0.196,-0.26,1.15,-0.024,0.102,-0.011,0.122,50.8,41.72
5/26/21 20:30,16,12.65,403,0,0.034,-0.35,0.52,-0.032,0.046,-0.021,0.073,51.41,42.89
5/26/21 21:00,17,12.64,403,0,-0.063,-0.35,0.08,-0.032,0.007,-0.019,0.033,52.64,42.33
5/26/21 21:30,18,12.64,403,0,-0.106,-0.39,-0.07,-0.035,-0.007,-0.019,0.013,52.09,42.6
5/26/21 22:00,19,12.63,403,0,-0.139,-0.38,-0.23,-0.035,-0.021,-0.019,0.002,50.97,44.18
5/26/21 22:30,20,12.63,403,0,-0.166,-0.4,-0.33,-0.037,-0.03,-0.021,-0.008,53.02,43.78
5/26/21 23:00,21,12.62,403,0,-0.182,-0.37,-0.43,-0.034,-0.039,-0.019,-0.017,51.54,43.11
5/26/21 23:30,22,12.62,403,0,-0.168,-0.35,-0.39,-0.032,-0.035,-0.018,-0.011,51.27,42.85
5/27/21 0:00,23,12.61,403,0,-0.189,-0.41,-0.42,-0.037,-0.038,-0.023,-0.013,51.78,42.03
5/27/21 0:30,24,12.61,403,0,-0.211,-0.43,-0.5,-0.039,-0.045,-0.024,-0.017,51.8,43.12
5/27/21 1:00,25,12.61,403,0,-0.24,-0.45,-0.61,-0.041,-0.054,-0.023,-0.026,51.68,42.6
5/27/21 1:30,26,12.61,403,0,-0.257,-0.5,-0.63,-0.045,-0.056,-0.027,-0.03,51.48,43.06
5/27/21 2:00,27,12.6,403,0,-0.252,-0.48,-0.63,-0.044,-0.056,-0.029,-0.032,52.1,43.42
5/27/21 2:30,28,12.6,403,0,-0.247,-0.44,-0.65,-0.04,-0.058,-0.026,-0.032,51.28,43.01
5/27/21 3:00,29,12.59,403,0,-0.236,-0.42,-0.62,-0.038,-0.056,-0.024,-0.032,52.36,43.28
5/27/21 3:30,30,12.59,403,0,-0.222,-0.41,-0.57,-0.037,-0.052,-0.023,-0.023,51.79,43.78
5/27/21 4:00,31,12.59,403,0,-0.218,-0.41,-0.55,-0.037,-0.049,-0.021,-0.025,51.8,43.53
5/27/21 4:30,32,12.59,403,0,-0.218,-0.44,-0.52,-0.04,-0.047,-0.025,-0.023,52.1,43.84
5/27/21 5:00,33,12.59,403,0,-0.218,-0.41,-0.55,-0.037,-0.05,-0.022,-0.023,52.98,43.48
5/27/21 5:30,34,12.58,403,0,-0.231,-0.45,-0.57,-0.041,-0.052,-0.026,-0.026,51.8,43.12
5/27/21 6:00,35,12.58,403,0,-0.199,-0.38,-0.5,-0.034,-0.045,-0.018,-0.021,51.39,43.28
5/27/21 6:30,36,12.58,403,0,-0.131,-0.42,-0.15,-0.038,-0.014,-0.024,0.008,51.76,43.9
5/27/21 7:00,37,12.58,403,0,-0.048,-0.38,0.18,-0.034,0.016,-0.02,0.038,52.66,43.99
5/27/21 7:30,38,12.58,403,0,0.087,-0.47,0.88,-0.043,0.077,-0.027,0.097,52.82,44.14
5/27/21 8:00,39,12.57,403,0,0.252,-0.29,1.43,-0.026,0.126,-0.014,0.15,52.25,43.98
5/27/21 8:30,40,12.57,403,0,0.412,-0.29,2.15,-0.026,0.19,-0.014,0.213,52.9,43.16
5/27/21 9:00,41,12.58,403,0,0.753,0.5,2.85,0.044,0.252,0.041,0.278,59.14,43.37
5/27/21 9:30,42,12.61,403,0,0.536,-0.63,3.06,-0.057,0.271,-0.035,0.311,50.2,43.31
5/27/21 10:00,43,12.59,403,0,0.671,-0.57,3.6,-0.052,0.318,-0.032,0.362,51.21,41.72
5/27/21 10:30,44,12.63,403,0,0.791,-0.21,3.76,-0.02,0.333,-0.011,0.389,52.86,41.73
5/27/21 11:00,45,12.61,403,0,0.936,0.2,3.98,0.018,0.352,0.007,0.417,53.83,39.85
5/27/21 11:30,46,12.68,403,0,1.143,0.15,4.96,0.013,0.439,0.021,0.499,50.17,38.47
5/27/21 12:00,47,12.74,403,0,1.571,2.07,4.87,0.183,0.431,-99,0.485,-99,40.26
5/27/21 12:30,48,12.77,403,0,1.355,0.98,5.04,0.086,0.446,0.077,0.511,56.99,39.33
5/27/21 13:00,49,12.72,403,0,1.138,-0.05,5.15,-0.005,0.456,0.006,0.528,51.52,38.36
5/27/21 13:30,50,12.7,403,0,1.162,0.04,5.16,0.003,0.457,0.011,0.529,52.77,38.94
5/27/21 14:00,51,12.72,403,0,1.13,-0.03,5.09,-0.003,0.451,0.008,0.529,53.16,39.03
5/27/21 14:30,52,12.69,403,0,1.158,0.09,5.09,0.008,0.45,0.015,0.532,54.37,38.51
5/27/21 15:00,53,12.68,403,0,1.192,0.13,5.2,0.012,0.46,0.019,0.534,52.69,38.71
5/27/21 15:30,54,12.67,403,0,1.087,-0.05,4.92,-0.005,0.435,0.005,0.511,52.9,39.73
5/27/21 16:00,55,12.66,403,0,1.119,0.04,4.97,0.003,0.44,0.011,0.506,52.2,39.03
5/27/21 16:30,56,12.64,403,0,1.038,0,4.65,0,0.412,0.006,0.47,52.72,39.8
5/27/21 17:00,57,12.64,403,0,0.996,-0.03,4.49,-0.003,0.398,0.008,0.445,51.83,40.55
5/27/21 17:30,58,12.62,403,0,0.903,-0.12,4.17,-0.012,0.369,0,0.41,51.74,40.36
5/27/21 18:00,59,12.62,403,0,0.802,-0.14,3.74,-0.013,0.331,-0.005,0.362,52.9,41.11
5/27/21 18:30,60,12.61,403,0,0.654,-0.25,3.19,-0.023,0.282,-0.01,0.309,52.59,42.02
5/27/21 19:00,61,12.61,403,0,0.491,-0.27,2.48,-0.025,0.22,-0.013,0.244,53.04,42.07
5/27/21 19:30,62,12.61,403,0,0.334,-0.34,1.85,-0.031,0.164,-0.018,0.183,51.54,42.45
5/27/21 20:00,63,12.6,403,0,0.143,-0.41,1.07,-0.037,0.094,-0.026,0.111,51.2,42.78
5/27/21 20:30,64,12.59,403,0,-0.024,-0.49,0.4,-0.044,0.035,-0.029,0.056,51.3,43.59
5/27/21 21:00,65,12.59,403,0,-0.136,-0.52,-0.07,-0.047,-0.007,-0.032,0.015,50.9,43.04
5/27/21 21:30,66,12.58,403,0,-0.201,-0.55,-0.33,-0.05,-0.03,-0.034,-0.004,52.08,43.81
5/27/21 22:00,67,12.58,403,0,-0.235,-0.57,-0.46,-0.051,-0.042,-0.034,-0.017,51.92,42.84
5/27/21 22:30,68,12.57,403,0,-0.26,-0.57,-0.57,-0.051,-0.051,-0.036,-0.027,51.76,43.65
5/27/21 23:00,69,12.57,403,0,-0.257,-0.51,-0.62,-0.046,-0.056,-0.031,-0.03,52.7,42.8
5/27/21 23:30,70,12.57,403,0,-0.282,-0.56,-0.68,-0.05,-0.061,-0.038,-0.038,51.89,43.62
5/28/21 0:00,71,12.56,403,0,-0.302,-0.57,-0.76,-0.052,-0.068,-0.036,-0.04,51.97,44.53
5/28/21 0:30,72,12.56,403,0,-0.304,-0.59,-0.75,-0.053,-0.068,-0.038,-0.044,52.03,43.92
5/28/21 1:00,73,12.55,403,0,-0.306,-0.57,-0.78,-0.051,-0.07,-0.037,-0.044,51.89,43.47
5/28/21 1:30,74,12.55,403,0,-0.308,-0.55,-0.81,-0.05,-0.072,-0.033,-0.047,51.84,43.57
5/28/21 2:00,75,12.55,403,0,-0.306,-0.57,-0.78,-0.051,-0.07,-0.035,-0.045,51.54,43.43
5/28/21 2:30,76,12.55,403,0,-0.306,-0.57,-0.78,-0.052,-0.07,-0.033,-0.045,52.26,43.17
5/28/21 3:00,77,12.54,403,0,-0.297,-0.53,-0.78,-0.048,-0.07,-0.031,-0.044,51.22,43.1
5/28/21 3:30,78,12.54,403,0,-0.297,-0.5,-0.81,-0.045,-0.073,-0.03,-0.049,52.14,43.47
5/28/21 4:00,79,12.53,403,0,-0.304,-0.53,-0.81,-0.048,-0.072,-0.031,-0.047,51.9,44.3
5/28/21 4:30,80,12.53,403,0,-0.299,-0.48,-0.84,-0.043,-0.075,-0.027,-0.051,51.94,43.12
5/28/21 5:00,81,12.53,403,0,-0.308,-0.53,-0.83,-0.048,-0.075,-0.03,-0.051,52.09,43.56
5/28/21 5:30,82,12.53,403,0,-0.302,-0.55,-0.78,-0.049,-0.07,-0.033,-0.049,51.78,43.77
5/28/21 6:00,83,12.53,403,0,-0.304,-0.54,-0.8,-0.049,-0.072,-0.031,-0.048,52.71,44.69
5/28/21 6:30,84,12.52,403,0,-0.264,-0.54,-0.62,-0.049,-0.055,-0.029,-0.034,52.05,43.52
5/28/21 7:00,85,12.53,403,0,-0.189,-0.47,-0.36,-0.043,-0.032,-0.027,-0.011,52.66,44.39
5/28/21 7:30,86,12.52,403,0,-0.149,-0.5,-0.15,-0.045,-0.014,-0.028,0.004,52.39,44.79
5/28/21 8:00,87,12.53,403,0,-0.01,-0.37,0.34,-0.034,0.03,-0.023,0.048,53.32,44.08
5/28/21 8:30,88,12.53,403,0,0.103,-0.39,0.87,-0.035,0.077,-0.025,0.097,52.89,43.81
5/28/21 9:00,89,12.53,403,0,0.437,0.36,1.58,0.032,0.14,0.029,0.153,58.77,44.53
5/28/21 9:30,90,12.56,403,0,0.242,-0.81,1.93,-0.073,0.171,-0.053,0.195,54.56,44.66
5/28/21 10:00,91,12.55,403,0,0.471,-0.65,2.79,-0.059,0.247,-0.039,0.278,52.31,42.97
5/28/21 10:30,92,12.59,403,0,0.43,-1.33,3.32,-0.119,0.294,-0.067,0.335,47.55,42.55
5/28/21 11:00,93,12.59,403,0,0.865,-0.1,3.98,-0.009,0.353,-0.003,0.395,54.08,41.06
5/28/21 11:30,94,12.59,403,0,0.883,-0.3,4.27,-0.027,0.378,-0.019,0.433,56.21,43.2
5/28/21 12:00,95,12.63,403,0,0.997,-0.1,4.57,-0.01,0.405,-0.003,0.463,52.04,39.28
5/28/21 12:30,96,12.66,403,0,1.096,-0.01,4.92,-0.002,0.435,0.009,0.507,51.04,39.24
5/28/21 13:00,97,12.64,403,0,1.12,0.1,4.91,0.009,0.434,0.016,0.49,50.26,39.39
5/28/21 13:30,98,12.64,403,0,1.11,0.02,4.95,0.002,0.438,0.015,0.501,52.62,39.45
5/28/21 14:00,99,12.64,403,0,1.133,0.06,5.01,0.005,0.444,0.018,0.515,52.08,39.74
5/28/21 14:30,100,12.64,403,0,1.075,-0.1,4.92,-0.009,0.436,0.007,0.51,53.98,38.77
5/28/21 15:00,101,12.62,403,0,1.009,0.18,4.33,0.016,0.383,0.029,0.417,51.07,41.73
5/28/21 15:30,102,12.6,403,0,0.737,-0.01,3.31,-0.002,0.293,0.017,0.317,51.09,42.41
5/28/21 16:00,103,12.6,403,0,0.84,0.22,3.53,0.019,0.312,0.029,0.344,49.46,42.82
5/28/21 16:30,104,12.58,403,0,0.664,-0.16,3.14,-0.015,0.278,0.011,0.31,49.69,41.83
5/28/21 17:00,105,12.56,403,0,0.341,-0.05,1.58,-0.005,0.14,0.016,0.163,50.27,41.84
5/28/21 17:30,106,12.56,403,0,0.173,-0.58,1.38,-0.052,0.122,-0.032,0.149,52.62,43.79
5/28/21 18:00,107,12.55,403,0,0.352,-0.08,1.66,-0.008,0.147,0.012,0.17,50.72,43.27
5/28/21 18:30,108,12.55,403,0,0.258,-0.12,1.28,-0.012,0.114,0.011,0.137,52.05,42.97
5/28/21 19:00,109,12.54,403,0,0.135,-0.16,0.77,-0.015,0.069,0.009,0.092,50.63,43.18
5/28/21 19:30,110,12.53,403,0,0.034,-0.18,0.34,-0.017,0.03,0.005,0.056,51.13,43.42
5/28/21 20:00,111,12.53,403,0,-0.034,-0.18,0.03,-0.016,0.002,0.006,0.027,51.28,44.23
5/28/21 20:30,112,12.53,403,0,-0.084,-0.23,-0.14,-0.021,-0.014,0.003,0.014,50.76,43.31
5/28/21 21:00,113,12.53,403,0,-0.176,-0.25,-0.53,-0.023,-0.048,0.002,-0.017,51.39,42.56
5/28/21 21:30,114,12.52,403,0,-0.212,-0.25,-0.69,-0.023,-0.062,0,-0.031,50.45,42.6
5/28/21 22:00,115,12.52,403,0,-0.22,-0.21,-0.77,-0.02,-0.069,0.005,-0.035,51.4,42.98
5/28/21 22:30,116,12.52,403,0,-0.239,-0.27,-0.79,-0.025,-0.071,0.002,-0.041,51.39,42.71
5/28/21 23:00,117,12.51,403,0,-0.234,-0.25,-0.79,-0.023,-0.071,0,-0.037,51.13,43.02
5/28/21 23:30,118,12.51,403,0,-0.245,-0.25,-0.84,-0.023,-0.075,0,-0.041,51.23,43.63
5/29/21 0:00,119,12.51,403,0,-0.238,-0.25,-0.81,-0.023,-0.073,0.002,-0.039,51.8,43.12
5/29/21 0:30,120,12.51,403,0,-0.238,-0.25,-0.81,-0.023,-0.073,0.003,-0.039,51.39,42.97
5/29/21 1:00,121,12.51,403,0,-0.213,-0.2,-0.75,-0.019,-0.067,0.008,-0.038,50.1,42.65
5/29/21 1:30,122,12.5,403,0,-0.225,-0.25,-0.75,-0.023,-0.067,0,-0.036,51.21,42.95
5/29/21 2:00,123,12.5,403,0,-0.234,-0.27,-0.77,-0.025,-0.069,0,-0.035,51.07,42.65
5/29/21 2:30,124,12.5,403,0,-0.234,-0.25,-0.79,-0.023,-0.071,0.002,-0.037,51.49,42.15
5/29/21 3:00,125,12.5,403,0,-0.229,-0.25,-0.77,-0.023,-0.069,0.002,-0.037,51.4,43.38
5/29/21 3:30,126,12.5,403,0,-0.23,-0.27,-0.75,-0.025,-0.067,-0.002,-0.038,51.09,42.67
5/29/21 4:00,127,12.49,403,0,-0.223,-0.24,-0.75,-0.022,-0.068,0.005,-0.036,51.38,42.04
5/29/21 4:30,128,12.49,403,0,-0.22,-0.23,-0.75,-0.022,-0.068,0.002,-0.036,50.77,42.35
5/29/21 5:00,129,12.48,403,0,-0.234,-0.28,-0.76,-0.026,-0.068,0.002,-0.036,51.33,42.4
5/29/21 5:30,130,12.48,403,0,-0.22,-0.22,-0.76,-0.02,-0.068,0.003,-0.036,50.24,41.72
5/29/21 6:00,131,12.48,403,0,-0.213,-0.2,-0.75,-0.019,-0.067,0.006,-0.034,50.91,41.57
5/29/21 6:30,132,12.48,403,0,-0.264,-0.37,-0.8,-0.034,-0.072,-0.011,-0.038,50.75,42.89
5/29/21 7:00,133,12.47,403,0,-0.259,-0.33,-0.82,-0.031,-0.073,-0.008,-0.042,53.15,43
5/29/21 7:30,134,12.47,403,0,-0.275,-0.36,-0.86,-0.033,-0.077,-0.012,-0.046,52.64,42.9
5/29/21 8:00,135,12.46,403,0,-0.28,-0.38,-0.86,-0.035,-0.077,-0.014,-0.048,51.58,43.32
5/29/21 8:30,136,12.46,403,0,-0.307,-0.44,-0.92,-0.04,-0.082,-0.022,-0.051,50.35,43.31
5/29/21 9:00,137,12.46,403,0,-0.305,-0.42,-0.93,-0.038,-0.084,-0.02,-0.052,51.77,43.1
5/29/21 9:30,138,12.46,403,0,-0.307,-0.4,-0.96,-0.036,-0.086,-0.02,-0.057,50.66,42.64
5/29/21 10:00,139,12.45,403,0,-0.315,-0.49,-0.9,-0.045,-0.081,-0.028,-0.054,51.77,42.69
5/29/21 10:30,140,12.45,403,0,-0.349,-0.55,-0.99,-0.05,-0.088,-0.038,-0.059,53.39,42.43
5/29/21 11:00,141,12.45,403,0,-0.356,-0.59,-0.98,-0.053,-0.088,-0.039,-0.059,51.69,41.94
5/29/21 11:30,142,12.45,403,0,-0.337,-0.5,-0.99,-0.045,-0.089,-0.032,-0.061,52.09,42.19
5/29/21 12:00,143,12.45,403,0,-0.378,-0.55,-1.12,-0.05,-0.1,-0.038,-0.073,50.95,43.35
5/29/21 12:30,144,12.45,403,0,-0.367,-0.56,-1.06,-0.051,-0.094,-0.037,-0.069,51.31,44.27
